date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2017-04-30 12:00:00,22,11,0.0,14.5,4,6,27,08:03 AM,No moonset,04:49 AM,08:06 PM,14,25,25,23,18,16,57,0.0,1019,22,10,164,15
2017-05-01 00:00:00,23,11,0.0,14.5,5,1,33,09:04 AM,12:46 AM,04:46 AM,08:08 PM,12,12,13,12,19,9,91,0.0,1022,12,10,175,9
2017-05-01 12:00:00,23,11,0.0,14.5,5,6,33,09:04 AM,12:46 AM,04:46 AM,08:08 PM,10,25,25,23,24,23,44,0.0,1022,23,10,159,17
2017-05-02 00:00:00,22,10,0.0,13.6,5,1,40,10:13 AM,01:36 AM,04:44 AM,08:10 PM,10,14,14,14,16,44,75,0.0,1018,13,10,166,8
2017-05-02 12:00:00,22,10,0.0,13.6,5,6,40,10:13 AM,01:36 AM,04:44 AM,08:10 PM,15,23,25,23,13,6,63,0.0,1016,22,10,264,12
2017-05-03 00:00:00,14,5,0.0,13.6,3,1,48,11:26 AM,02:14 AM,04:42 AM,08:12 PM,5,4,7,4,23,8,88,0.0,1020,6,10,3,16
2017-05-03 12:00:00,14,5,0.0,13.6,3,4,48,11:26 AM,02:14 AM,04:42 AM,08:12 PM,5,13,14,13,21,25,54,0.0,1022,14,10,347,17
2017-05-04 00:00:00,10,2,0.0,13.6,3,1,55,12:39 PM,02:45 AM,04:40 AM,08:14 PM,3,2,4,2,14,48,89,0.0,1027,4,10,23,8
2017-05-04 12:00:00,10,2,0.0,13.6,3,3,55,12:39 PM,02:45 AM,04:40 AM,08:14 PM,1,8,10,8,20,100,53,0.0,1028,10,10,9,16
2017-05-05 00:00:00,13,-0,0.0,13.6,3,1,62,01:53 PM,03:11 AM,04:38 AM,08:16 PM,2,3,3,3,4,3,89,0.0,1029,-0,10,15,3
2017-05-05 12:00:00,13,-0,0.0,13.6,3,4,62,01:53 PM,03:11 AM,04:38 AM,08:16 PM,5,12,13,12,20,62,56,0.0,1021,13,10,281,15
2017-05-06 00:00:00,18,7,0.0,11.7,4,1,70,03:04 PM,03:32 AM,04:36 AM,08:18 PM,6,6,8,6,23,14,90,0.0,1012,7,10,284,13
2017-05-06 12:00:00,18,7,0.0,11.7,4,4,70,03:04 PM,03:32 AM,04:36 AM,08:18 PM,10,18,18,18,24,68,59,0.0,1005,18,10,283,20
2017-05-07 00:00:00,10,2,0.0,13.6,3,1,77,04:14 PM,03:52 AM,04:33 AM,08:20 PM,2,2,5,2,14,14,82,0.0,1011,4,10,35,11
2017-05-07 12:00:00,10,2,0.0,13.6,3,3,77,04:14 PM,03:52 AM,04:33 AM,08:20 PM,-2,11,11,11,4,32,42,0.0,1010,10,10,299,3
2017-05-08 00:00:00,3,2,0.0,9.9,1,1,84,05:24 PM,04:11 AM,04:31 AM,08:22 PM,-0,1,4,1,15,85,76,0.0,1006,3,10,70,10
2017-05-08 12:00:00,3,2,0.0,9.9,1,1,84,05:24 PM,04:11 AM,04:31 AM,08:22 PM,2,-2,3,-2,31,100,93,0.0,1002,3,10,47,21
2017-05-09 00:00:00,4,0,4.6,10.0,1,1,91,06:32 PM,04:30 AM,04:29 AM,08:24 PM,1,-3,1,-3,30,100,99,4.1,999,1,2,13,20
2017-05-09 12:00:00,4,0,4.6,10.0,1,1,91,06:32 PM,04:30 AM,04:29 AM,08:24 PM,3,1,4,1,15,100,92,0.0,1001,4,10,342,13
2017-05-10 00:00:00,6,0,0.6,11.8,1,1,99,07:39 PM,04:51 AM,04:27 AM,08:25 PM,0,-2,1,-2,13,56,95,0.0,1003,0,2,142,8
2017-05-10 12:00:00,6,0,0.6,11.8,1,2,99,07:39 PM,04:51 AM,04:27 AM,08:25 PM,0,5,6,5,10,93,65,0.0,1004,6,10,216,9
2017-05-11 00:00:00,7,-2,1.6,10.9,1,1,100,08:44 PM,05:15 AM,04:25 AM,08:27 PM,-2,-4,-1,-4,19,10,95,0.0,1007,-2,2,272,10
2017-05-11 12:00:00,7,-2,1.6,10.9,1,2,100,08:44 PM,05:15 AM,04:25 AM,08:27 PM,-0,4,7,4,15,75,62,0.0,1008,6,10,250,13
2017-05-12 00:00:00,8,-1,0.0,14.5,2,1,87,09:46 PM,05:42 AM,04:23 AM,08:29 PM,-1,-4,-0,-4,21,13,92,0.0,1010,-1,10,307,12
2017-05-12 12:00:00,8,-1,0.0,14.5,2,3,87,09:46 PM,05:42 AM,04:23 AM,08:29 PM,0,6,8,6,15,44,59,0.0,1016,8,10,266,13
2017-05-13 00:00:00,11,-0,0.0,14.5,3,1,80,10:43 PM,06:15 AM,04:21 AM,08:31 PM,-1,-2,1,-2,17,29,90,0.0,1020,-0,10,255,8
2017-05-13 12:00:00,11,-0,0.0,14.5,3,4,80,10:43 PM,06:15 AM,04:21 AM,08:31 PM,1,11,11,11,9,45,49,0.0,1021,11,10,275,8
2017-05-14 00:00:00,13,4,0.0,14.5,3,1,72,11:35 PM,06:54 AM,04:20 AM,08:33 PM,1,3,5,3,15,24,75,0.0,1023,4,10,59,8
2017-05-14 12:00:00,13,4,0.0,14.5,3,4,72,11:35 PM,06:54 AM,04:20 AM,08:33 PM,1,13,14,13,14,45,41,0.0,1024,13,10,11,12
2017-05-15 00:00:00,15,2,0.0,13.6,3,1,65,No moonrise,07:41 AM,04:18 AM,08:35 PM,-0,1,3,1,16,9,79,0.0,1029,2,10,102,8
2017-05-15 12:00:00,15,2,0.0,13.6,3,5,65,No moonrise,07:41 AM,04:18 AM,08:35 PM,4,16,16,16,15,28,44,0.0,1025,15,10,238,13
2017-05-16 00:00:00,9,5,0.0,10.1,3,1,58,12:19 AM,08:35 AM,04:16 AM,08:37 PM,4,5,8,5,34,61,73,0.1,1019,8,10,220,18
2017-05-16 12:00:00,9,5,0.0,10.1,3,2,58,12:19 AM,08:35 AM,04:16 AM,08:37 PM,6,6,9,6,21,88,81,0.0,1020,8,10,333,18
2017-05-17 00:00:00,8,5,0.0,10.2,2,1,50,12:57 AM,09:36 AM,04:14 AM,08:38 PM,4,1,5,1,28,100,92,0.0,1021,5,10,10,19
2017-05-17 12:00:00,8,5,0.0,10.2,2,2,50,12:57 AM,09:36 AM,04:14 AM,08:38 PM,4,5,8,5,29,100,75,0.0,1022,8,10,18,21
2017-05-18 00:00:00,17,5,0.0,13.6,3,1,43,01:29 AM,10:42 AM,04:13 AM,08:40 PM,5,2,5,2,19,100,98,0.0,1021,5,0,15,11
2017-05-18 12:00:00,17,5,0.0,13.6,3,5,43,01:29 AM,10:42 AM,04:13 AM,08:40 PM,10,18,18,18,12,11,59,0.0,1020,17,10,57,11
2017-05-19 00:00:00,19,7,0.0,14.5,4,1,36,01:56 AM,11:53 AM,04:11 AM,08:42 PM,7,8,9,8,11,7,93,0.0,1019,7,10,72,5
2017-05-19 12:00:00,19,7,0.0,14.5,4,5,36,01:56 AM,11:53 AM,04:11 AM,08:42 PM,11,19,19,19,9,42,57,0.0,1018,19,10,66,8
2017-05-20 00:00:00,20,9,0.0,13.6,5,1,29,02:20 AM,01:08 PM,04:09 AM,08:44 PM,8,10,10,10,11,55,84,0.0,1016,9,10,238,5
2017-05-20 12:00:00,20,9,0.0,13.6,5,6,29,02:20 AM,01:08 PM,04:09 AM,08:44 PM,13,21,21,21,12,48,60,0.0,1012,20,10,249,10
2017-05-21 00:00:00,12,5,0.0,11.1,2,1,21,02:42 AM,02:25 PM,04:08 AM,08:46 PM,12,11,13,11,18,100,98,0.0,1009,12,0,23,12
2017-05-21 12:00:00,12,5,0.0,11.1,2,3,21,02:42 AM,02:25 PM,04:08 AM,08:46 PM,6,9,11,9,22,70,71,0.0,1011,11,10,4,19
2017-05-22 00:00:00,12,3,0.0,13.7,3,1,14,03:04 AM,03:47 PM,04:06 AM,08:47 PM,2,2,4,2,19,9,84,0.0,1013,3,10,2,11
2017-05-22 12:00:00,12,3,0.0,13.7,3,3,14,03:04 AM,03:47 PM,04:06 AM,08:47 PM,4,12,13,12,14,100,54,0.0,1014,12,10,345,12
2017-05-23 00:00:00,18,5,0.0,12.8,3,1,7,03:28 AM,05:11 PM,04:05 AM,08:49 PM,3,4,6,4,14,100,82,0.0,1013,5,10,168,6
2017-05-23 12:00:00,18,5,0.0,12.8,3,4,7,03:28 AM,05:11 PM,04:05 AM,08:49 PM,11,19,19,19,10,94,61,0.0,1011,18,10,262,9
2017-05-24 00:00:00,22,8,0.0,14.5,5,1,0,03:53 AM,06:36 PM,04:03 AM,08:51 PM,9,9,10,9,17,8,94,0.0,1012,8,10,290,8
2017-05-24 12:00:00,22,8,0.0,14.5,5,6,0,03:53 AM,06:36 PM,04:03 AM,08:51 PM,10,22,24,22,8,48,45,0.0,1012,22,10,244,7
2017-05-25 00:00:00,19,11,0.0,12.8,3,1,0,04:23 AM,08:01 PM,04:02 AM,08:52 PM,11,11,12,11,16,58,96,0.0,1012,11,2,253,8
2017-05-25 12:00:00,19,11,0.0,12.8,3,3,0,04:23 AM,08:01 PM,04:02 AM,08:52 PM,13,14,15,14,22,100,90,0.0,1011,15,10,257,17
2017-05-26 00:00:00,19,10,0.0,14.5,3,1,0,05:01 AM,09:21 PM,04:00 AM,08:54 PM,11,11,11,11,12,55,97,0.0,1012,10,2,254,6
2017-05-26 12:00:00,19,10,0.0,14.5,3,5,0,05:01 AM,09:21 PM,04:00 AM,08:54 PM,10,19,19,19,14,22,56,0.0,1009,19,10,253,12
2017-05-27 00:00:00,16,7,0.0,14.5,3,1,8,05:48 AM,10:31 PM,03:59 AM,08:55 PM,9,7,9,7,17,15,97,0.0,1012,8,2,326,10
2017-05-27 12:00:00,16,7,0.0,14.5,3,5,8,05:48 AM,10:31 PM,03:59 AM,08:55 PM,6,17,17,17,19,19,49,0.0,1014,16,10,324,16
2017-05-28 00:00:00,12,4,0.0,12.9,2,1,15,06:46 AM,11:29 PM,03:58 AM,08:57 PM,6,6,7,6,14,100,90,0.0,1015,7,10,71,9
2017-05-28 12:00:00,12,4,0.0,12.9,2,4,15,06:46 AM,11:29 PM,03:58 AM,08:57 PM,1,11,12,11,16,32,46,0.0,1018,12,10,351,14
2017-05-29 00:00:00,22,8,0.0,12.2,4,1,22,07:54 AM,No moonset,03:57 AM,08:58 PM,5,5,8,5,41,100,79,0.0,1012,8,9,207,26
2017-05-29 12:00:00,22,8,0.0,12.2,4,5,22,07:54 AM,No moonset,03:57 AM,08:58 PM,15,21,24,21,37,61,66,0.0,1003,21,9,269,27
2017-05-30 00:00:00,16,7,0.0,16.7,3,1,29,09:08 AM,12:14 AM,03:55 AM,09:00 PM,11,10,11,10,16,55,98,0.4,1004,10,10,325,9
2017-05-30 12:00:00,16,7,0.0,16.7,3,5,29,09:08 AM,12:14 AM,03:55 AM,09:00 PM,8,16,16,16,17,29,58,0.0,1009,16,10,330,14
2017-05-31 00:00:00,17,6,0.0,13.8,3,1,33,10:24 AM,12:49 AM,03:54 AM,09:01 PM,2,4,6,4,18,69,76,0.0,1012,6,10,121,9
2017-05-31 12:00:00,17,6,0.0,13.8,3,4,33,10:24 AM,12:49 AM,03:54 AM,09:01 PM,15,17,17,17,19,84,88,0.0,1004,17,10,179,13
2017-06-01 00:00:00,15,7,0.0,14.6,3,1,46,11:40 AM,01:17 AM,03:53 AM,09:03 PM,12,11,13,11,29,63,95,0.0,995,13,10,250,18
2017-06-01 12:00:00,15,7,0.0,14.6,3,3,46,11:40 AM,01:17 AM,03:53 AM,09:03 PM,9,12,14,12,24,92,72,0.0,1000,14,10,291,21
2017-06-02 00:00:00,9,2,0.0,13.9,2,1,53,12:53 PM,01:40 AM,03:52 AM,09:04 PM,4,3,5,3,19,63,91,0.0,1002,5,10,251,12
2017-06-02 12:00:00,9,2,0.0,13.9,2,2,53,12:53 PM,01:40 AM,03:52 AM,09:04 PM,2,6,9,6,24,100,63,0.0,1002,9,9,279,20
2017-06-03 00:00:00,9,2,0.1,13.2,2,1,61,02:04 PM,02:00 AM,03:51 AM,09:05 PM,2,-0,3,-0,16,100,97,0.0,1003,2,0,287,11
2017-06-03 12:00:00,9,2,0.1,13.2,2,2,61,02:04 PM,02:00 AM,03:51 AM,09:05 PM,3,7,9,7,19,100,66,0.0,1008,9,10,303,17
2017-06-04 00:00:00,13,2,0.0,15.3,2,1,68,03:14 PM,02:19 AM,03:50 AM,09:06 PM,2,-1,3,-1,20,100,98,0.0,1013,2,0,293,12
2017-06-04 12:00:00,13,2,0.0,15.3,2,3,68,03:14 PM,02:19 AM,03:50 AM,09:06 PM,4,11,12,11,18,67,55,0.0,1014,12,10,275,14
2017-06-05 00:00:00,13,3,0.0,13.2,3,1,76,04:22 PM,02:38 AM,03:50 AM,09:07 PM,4,3,4,3,11,37,96,0.0,1016,3,2,274,5
2017-06-05 12:00:00,13,3,0.0,13.2,3,3,76,04:22 PM,02:38 AM,03:50 AM,09:07 PM,11,9,12,9,41,100,95,6.6,1010,11,7,143,24
2017-06-06 00:00:00,15,8,0.0,14.6,3,1,83,05:30 PM,02:58 AM,03:49 AM,09:09 PM,11,10,11,10,23,91,97,0.0,1011,11,10,281,14
2017-06-06 12:00:00,15,8,0.0,14.6,3,3,83,05:30 PM,02:58 AM,03:49 AM,09:09 PM,10,14,14,14,14,84,74,0.0,1017,14,10,330,11
2017-06-07 00:00:00,20,7,0.0,17.4,3,1,91,06:35 PM,03:20 AM,03:48 AM,09:10 PM,7,7,8,7,15,17,95,0.0,1018,7,2,302,7
2017-06-07 12:00:00,20,7,0.0,17.4,3,5,91,06:35 PM,03:20 AM,03:48 AM,09:10 PM,10,21,21,21,10,36,50,0.0,1017,20,10,315,9
2017-06-08 00:00:00,21,11,0.0,17.4,5,1,98,07:39 PM,03:46 AM,03:48 AM,09:11 PM,10,11,12,11,20,38,88,0.0,1016,11,10,276,10
2017-06-08 12:00:00,21,11,0.0,17.4,5,6,98,07:39 PM,03:46 AM,03:48 AM,09:11 PM,13,21,21,21,9,31,59,0.0,1014,20,10,29,8
2017-06-09 00:00:00,19,9,0.0,16.0,4,1,100,08:38 PM,04:16 AM,03:47 AM,09:12 PM,8,8,10,8,21,12,87,0.0,1017,9,10,93,12
2017-06-09 12:00:00,19,9,0.0,16.0,4,5,100,08:38 PM,04:16 AM,03:47 AM,09:12 PM,8,20,20,20,9,5,43,0.0,1018,19,10,135,8
2017-06-10 00:00:00,19,11,0.0,16.0,4,1,87,09:33 PM,04:52 AM,03:46 AM,09:13 PM,7,11,12,11,12,73,75,0.0,1018,11,10,45,6
2017-06-10 12:00:00,19,11,0.0,16.0,4,5,87,09:33 PM,04:52 AM,03:46 AM,09:13 PM,11,18,18,18,4,44,63,0.0,1016,18,10,293,4
2017-06-11 00:00:00,20,10,0.0,17.4,4,1,79,10:19 PM,05:37 AM,03:46 AM,09:13 PM,10,11,11,11,7,86,94,0.0,1014,10,2,58,4
2017-06-11 12:00:00,20,10,0.0,17.4,4,5,79,10:19 PM,05:37 AM,03:46 AM,09:13 PM,10,20,20,20,7,31,50,0.0,1012,20,10,304,6
2017-06-12 00:00:00,22,10,0.0,16.0,5,1,71,11:00 PM,06:28 AM,03:46 AM,09:14 PM,10,11,11,11,17,14,91,0.0,1009,10,10,270,8
2017-06-12 12:00:00,22,10,0.0,16.0,5,6,71,11:00 PM,06:28 AM,03:46 AM,09:14 PM,12,25,25,22,16,50,52,0.0,1005,22,10,246,14
2017-06-13 00:00:00,15,11,0.0,13.3,3,1,64,11:34 PM,07:27 AM,03:45 AM,09:15 PM,14,14,14,14,17,100,98,0.0,1000,14,0,191,9
2017-06-13 12:00:00,15,11,0.0,13.3,3,4,64,11:34 PM,07:27 AM,03:45 AM,09:15 PM,14,15,15,15,18,100,89,0.0,993,15,10,292,14
2017-06-14 00:00:00,17,8,0.0,13.3,3,1,56,No moonrise,08:31 AM,03:45 AM,09:16 PM,11,10,12,10,21,100,96,0.0,994,11,10,261,14
2017-06-14 12:00:00,17,8,0.0,13.3,3,4,56,No moonrise,08:31 AM,03:45 AM,09:16 PM,13,17,17,17,18,97,76,0.0,994,17,10,262,15
2017-06-15 00:00:00,11,7,0.0,13.3,2,1,49,12:02 AM,09:40 AM,03:45 AM,09:16 PM,7,5,8,5,17,100,96,0.0,999,7,10,289,13
2017-06-15 12:00:00,11,7,0.0,13.3,2,3,49,12:02 AM,09:40 AM,03:45 AM,09:16 PM,9,8,10,8,24,100,90,0.0,1005,10,10,330,19
2017-06-16 00:00:00,15,8,0.0,14.0,3,1,41,12:26 AM,10:52 AM,03:45 AM,09:17 PM,8,7,9,7,20,67,96,0.0,1006,8,2,323,12
2017-06-16 12:00:00,15,8,0.0,14.0,3,3,41,12:26 AM,10:52 AM,03:45 AM,09:17 PM,12,13,14,13,14,100,86,0.0,1006,14,10,331,12
2017-06-17 00:00:00,19,8,0.0,17.4,3,1,34,12:48 AM,12:06 PM,03:44 AM,09:17 PM,9,8,9,8,16,25,96,0.0,1007,8,2,321,8
2017-06-17 12:00:00,19,8,0.0,17.4,3,5,34,12:48 AM,12:06 PM,03:44 AM,09:17 PM,11,20,20,20,16,29,59,0.0,1008,19,10,344,14
2017-06-18 00:00:00,24,11,0.0,17.4,5,1,26,01:09 AM,01:24 PM,03:44 AM,09:18 PM,10,11,12,11,22,17,90,0.0,1011,11,10,313,10
2017-06-18 12:00:00,24,11,0.0,17.4,5,6,26,01:09 AM,01:24 PM,03:44 AM,09:18 PM,11,25,25,24,17,16,44,0.0,1011,24,10,327,15
2017-06-19 00:00:00,19,12,0.0,16.0,4,1,19,01:31 AM,02:43 PM,03:44 AM,09:18 PM,13,14,14,14,13,69,95,0.0,1010,13,2,293,6
2017-06-19 12:00:00,19,12,0.0,16.0,4,5,19,01:31 AM,02:43 PM,03:44 AM,09:18 PM,15,19,19,19,18,48,78,0.0,1006,19,10,305,16
2017-06-20 00:00:00,22,10,0.0,16.7,4,1,11,01:54 AM,04:06 PM,03:45 AM,09:18 PM,10,10,11,10,22,12,94,0.0,1006,10,2,293,10
2017-06-20 12:00:00,22,10,0.0,16.7,4,6,11,01:54 AM,04:06 PM,03:45 AM,09:18 PM,9,22,24,22,18,29,45,0.0,1004,22,10,264,15
2017-06-21 00:00:00,16,9,0.0,15.3,3,1,4,02:20 AM,05:30 PM,03:45 AM,09:18 PM,13,12,13,12,26,97,95,0.0,997,13,10,256,17
2017-06-21 12:00:00,16,9,0.0,15.3,3,4,4,02:20 AM,05:30 PM,03:45 AM,09:18 PM,7,16,16,16,29,65,56,0.0,1000,16,10,275,26
2017-06-22 00:00:00,17,7,0.0,16.0,3,1,0,02:53 AM,06:52 PM,03:45 AM,09:19 PM,7,5,8,5,24,67,95,0.0,1001,7,10,266,15
2017-06-22 12:00:00,17,7,0.0,16.0,3,5,0,02:53 AM,06:52 PM,03:45 AM,09:19 PM,8,17,17,17,23,24,58,0.0,1004,17,10,285,20
2017-06-23 00:00:00,16,6,0.0,17.4,3,1,0,03:34 AM,08:08 PM,03:45 AM,09:19 PM,7,5,7,5,17,100,98,0.0,1006,6,0,252,9
2017-06-23 12:00:00,16,6,0.0,17.4,3,5,0,03:34 AM,08:08 PM,03:45 AM,09:19 PM,8,17,17,17,17,29,55,0.0,1004,16,10,269,15
2017-06-24 00:00:00,18,6,0.0,17.4,4,1,0,04:26 AM,09:14 PM,03:46 AM,09:19 PM,7,7,8,7,15,10,93,0.0,1006,6,10,303,7
2017-06-24 12:00:00,18,6,0.0,17.4,4,5,0,04:26 AM,09:14 PM,03:46 AM,09:19 PM,8,19,19,19,9,28,49,0.0,1006,18,10,314,8
2017-06-25 00:00:00,19,8,0.0,16.0,4,1,4,05:30 AM,10:07 PM,03:46 AM,09:19 PM,7,8,9,8,13,42,91,0.0,1007,8,10,204,6
2017-06-25 12:00:00,19,8,0.0,16.0,4,5,4,05:30 AM,10:07 PM,03:46 AM,09:19 PM,14,19,19,19,20,39,74,0.0,1005,19,10,245,17
2017-06-26 00:00:00,23,13,0.0,15.3,4,1,11,06:43 AM,10:47 PM,03:47 AM,09:18 PM,13,13,14,13,20,100,98,0.0,1006,13,0,247,11
2017-06-26 12:00:00,23,13,0.0,15.3,4,6,11,06:43 AM,10:47 PM,03:47 AM,09:18 PM,17,25,25,22,26,51,72,0.0,1004,22,10,226,20
2017-06-27 00:00:00,20,12,0.0,17.4,4,1,19,08:01 AM,11:19 PM,03:47 AM,09:18 PM,12,12,13,12,19,28,97,0.0,1005,12,2,252,12
2017-06-27 12:00:00,20,12,0.0,17.4,4,6,19,08:01 AM,11:19 PM,03:47 AM,09:18 PM,9,20,20,20,22,28,47,0.0,1007,20,10,264,19
2017-06-28 00:00:00,20,10,0.0,17.4,4,1,26,09:20 AM,11:45 PM,03:48 AM,09:18 PM,10,10,11,10,16,23,95,0.0,1011,10,2,259,9
2017-06-28 12:00:00,20,10,0.0,17.4,4,6,26,09:20 AM,11:45 PM,03:48 AM,09:18 PM,8,20,20,20,19,44,46,0.0,1013,20,10,276,16
2017-06-29 00:00:00,22,9,0.0,17.4,5,1,34,10:36 AM,No moonset,03:48 AM,09:18 PM,11,12,12,12,11,4,93,0.0,1014,9,10,283,6
2017-06-29 12:00:00,22,9,0.0,17.4,5,6,34,10:36 AM,No moonset,03:48 AM,09:18 PM,10,25,25,23,7,20,44,0.0,1014,22,10,283,6
2017-06-30 00:00:00,25,14,0.0,16.7,5,1,42,11:50 AM,12:07 AM,03:49 AM,09:17 PM,11,14,15,14,20,22,78,0.0,1013,14,10,108,9
2017-06-30 12:00:00,25,14,0.0,16.7,5,5,42,11:50 AM,12:07 AM,03:49 AM,09:17 PM,21,26,26,24,28,95,81,0.0,1005,24,9,156,19
2017-07-01 00:00:00,23,14,0.0,17.4,4,1,47,01:02 PM,12:26 AM,03:50 AM,09:17 PM,14,14,15,14,25,85,97,0.0,1002,14,10,233,13
2017-07-01 12:00:00,23,14,0.0,17.4,4,6,47,01:02 PM,12:26 AM,03:50 AM,09:17 PM,15,25,25,23,27,22,61,0.0,1002,23,10,264,23
2017-07-02 00:00:00,17,14,0.0,14.6,4,1,55,02:11 PM,12:45 AM,03:51 AM,09:16 PM,15,16,16,16,5,79,96,0.0,1000,15,2,347,3
2017-07-02 12:00:00,17,14,0.0,14.6,4,4,55,02:11 PM,12:45 AM,03:51 AM,09:16 PM,15,16,16,16,16,99,95,0.0,1001,15,2,278,10
2017-07-03 00:00:00,18,12,0.0,16.0,3,1,62,03:19 PM,01:05 AM,03:52 AM,09:16 PM,12,13,13,13,5,100,99,0.0,1001,12,0,134,3
2017-07-03 12:00:00,18,12,0.0,16.0,3,5,62,03:19 PM,01:05 AM,03:52 AM,09:16 PM,14,18,18,18,13,44,80,0.0,1002,17,10,354,12
2017-07-04 00:00:00,19,11,0.0,16.7,4,1,69,04:25 PM,01:26 AM,03:53 AM,09:15 PM,11,11,12,11,16,9,95,0.0,1006,11,2,271,8
2017-07-04 12:00:00,19,11,0.0,16.7,4,5,69,04:25 PM,01:26 AM,03:53 AM,09:15 PM,16,18,18,18,11,57,83,0.0,1007,18,10,288,9
2017-07-05 00:00:00,19,10,0.0,16.7,4,1,76,05:30 PM,01:50 AM,03:54 AM,09:14 PM,10,10,11,10,15,24,94,0.0,1007,10,10,293,7
2017-07-05 12:00:00,19,10,0.0,16.7,4,5,76,05:30 PM,01:50 AM,03:54 AM,09:14 PM,13,19,19,19,14,21,68,0.0,1004,19,10,312,12
2017-07-06 00:00:00,18,9,0.0,16.0,3,1,84,06:31 PM,02:18 AM,03:55 AM,09:14 PM,11,10,12,10,29,100,96,0.0,1006,12,10,297,20
2017-07-06 12:00:00,18,9,0.0,16.0,3,5,84,06:31 PM,02:18 AM,03:55 AM,09:14 PM,10,18,18,18,24,15,58,0.0,1008,18,10,299,21
2017-07-07 00:00:00,16,7,0.0,15.3,4,1,91,07:28 PM,02:52 AM,03:56 AM,09:13 PM,7,6,8,6,21,27,93,0.0,1009,7,10,295,12
2017-07-07 12:00:00,16,7,0.0,15.3,4,4,91,07:28 PM,02:52 AM,03:56 AM,09:13 PM,9,16,16,16,28,82,63,1.1,1007,16,10,302,21
2017-07-08 00:00:00,11,9,0.0,13.2,3,1,98,08:18 PM,03:34 AM,03:57 AM,09:12 PM,9,6,9,6,34,100,95,1.3,1005,9,9,289,22
2017-07-08 12:00:00,11,9,0.0,13.2,3,3,98,08:18 PM,03:34 AM,03:57 AM,09:12 PM,10,9,11,9,28,100,93,0.0,1004,11,10,302,21
2017-07-09 00:00:00,15,10,0.0,13.1,3,1,100,09:01 PM,04:23 AM,03:58 AM,09:11 PM,10,9,11,9,20,100,97,0.0,1006,10,10,286,14
2017-07-09 12:00:00,15,10,0.0,13.1,3,4,100,09:01 PM,04:23 AM,03:58 AM,09:11 PM,11,15,15,15,21,100,77,0.0,1007,15,10,309,18
2017-07-10 00:00:00,19,10,0.0,16.0,3,1,87,09:37 PM,05:20 AM,03:59 AM,09:10 PM,10,9,11,9,22,89,96,0.0,1008,10,2,269,12
2017-07-10 12:00:00,19,10,0.0,16.0,3,5,87,09:37 PM,05:20 AM,03:59 AM,09:10 PM,12,19,19,19,21,28,65,0.0,1011,19,10,318,18
2017-07-11 00:00:00,23,11,0.0,17.1,5,1,80,10:07 PM,06:22 AM,04:01 AM,09:09 PM,11,11,12,11,17,10,91,0.0,1015,11,10,290,8
2017-07-11 12:00:00,23,11,0.0,17.1,5,6,80,10:07 PM,06:22 AM,04:01 AM,09:09 PM,13,25,25,24,5,30,51,0.0,1016,23,10,334,5
2017-07-12 00:00:00,24,13,0.0,14.3,5,1,73,10:33 PM,07:31 AM,04:02 AM,09:08 PM,12,14,15,14,17,6,82,0.0,1016,13,10,147,8
2017-07-12 12:00:00,24,13,0.0,14.3,5,4,73,10:33 PM,07:31 AM,04:02 AM,09:08 PM,15,19,19,19,32,100,79,0.0,1012,19,10,171,22
2017-07-13 00:00:00,21,15,0.0,12.8,4,1,65,10:55 PM,08:41 AM,04:03 AM,09:07 PM,15,15,15,15,14,100,99,0.0,1009,15,0,153,9
2017-07-13 12:00:00,21,15,0.0,12.8,4,5,65,10:55 PM,08:41 AM,04:03 AM,09:07 PM,18,21,21,21,12,100,84,0.0,1008,21,10,155,10
2017-07-14 00:00:00,21,16,0.0,14.3,4,1,58,11:17 PM,09:55 AM,04:05 AM,09:05 PM,16,16,16,16,13,100,99,0.0,1006,16,0,140,9
2017-07-14 12:00:00,21,16,0.0,14.3,4,5,58,11:17 PM,09:55 AM,04:05 AM,09:05 PM,18,21,24,21,18,100,82,0.0,1007,21,10,158,13
2017-07-15 00:00:00,25,16,0.0,15.8,5,1,51,11:37 PM,11:10 AM,04:06 AM,09:04 PM,16,16,16,16,18,56,96,0.0,1009,16,2,134,9
2017-07-15 12:00:00,25,16,0.0,15.8,5,6,51,11:37 PM,11:10 AM,04:06 AM,09:04 PM,17,26,26,25,12,22,62,0.0,1011,25,10,121,10
2017-07-16 00:00:00,24,13,0.0,17.0,4,1,44,11:59 PM,12:26 PM,04:07 AM,09:03 PM,16,17,17,17,17,45,95,0.0,1012,17,2,109,9
2017-07-16 12:00:00,24,13,0.0,17.0,4,6,44,11:59 PM,12:26 PM,04:07 AM,09:03 PM,15,25,25,24,19,19,58,0.0,1014,24,10,190,17
2017-07-17 00:00:00,19,12,0.0,16.6,4,1,36,No moonrise,01:46 PM,04:09 AM,09:01 PM,12,12,12,12,14,100,97,0.0,1016,12,0,231,7
2017-07-17 12:00:00,19,12,0.0,16.6,4,4,36,No moonrise,01:46 PM,04:09 AM,09:01 PM,11,19,19,19,18,64,63,0.0,1016,19,10,247,15
